,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,env1,tot_val
1663,1.0,3.0,0.0,0,1.0,1.0,1,3,7.0,0,3
1664,1.0,3.0,0.0,0,1.0,1.0,1,4,1.0,0,5
1665,1.0,3.0,0.0,0,1.0,1.0,1,4,2.0,0,4
1666,1.0,3.0,0.0,0,1.0,1.0,1,4,3.0,0,1
1667,1.0,3.0,0.0,0,1.0,1.0,1,4,4.0,0,1
1668,1.0,3.0,0.0,0,1.0,1.0,1,4,5.0,0,2
1669,1.0,3.0,0.0,0,1.0,1.0,1,4,7.0,0,3
1670,1.0,3.0,0.0,0,1.0,1.0,2,2,1.0,0,3
1671,1.0,3.0,0.0,0,1.0,1.0,2,2,2.0,0,2
1672,1.0,3.0,0.0,0,1.0,1.0,2,3,1.0,0,5
1673,1.0,3.0,0.0,0,1.0,1.0,2,3,2.0,0,4
1674,1.0,3.0,0.0,0,1.0,1.0,2,3,3.0,0,1
1675,1.0,3.0,0.0,0,1.0,1.0,2,3,4.0,0,1
1676,1.0,3.0,0.0,0,1.0,1.0,2,3,5.0,0,2
1677,1.0,3.0,0.0,0,1.0,1.0,2,3,7.0,0,1
1678,1.0,3.0,0.0,0,1.0,1.0,2,4,1.0,0,5
1679,1.0,3.0,0.0,0,1.0,1.0,2,4,2.0,0,4
1680,1.0,3.0,0.0,0,1.0,1.0,2,4,3.0,0,1
1681,1.0,3.0,0.0,0,1.0,1.0,2,4,4.0,0,1
1682,1.0,3.0,0.0,0,1.0,1.0,3,1,1.0,0,2
1683,1.0,3.0,0.0,0,1.0,1.0,3,1,2.0,0,1
1684,1.0,3.0,0.0,0,1.0,1.0,3,2,1.0,0,2
1685,1.0,3.0,0.0,0,1.0,1.0,3,3,1.0,0,4
1686,1.0,3.0,0.0,0,1.0,1.0,3,3,2.0,0,2
1687,1.0,3.0,0.0,0,1.0,1.0,3,4,1.0,0,3
1688,1.0,3.0,0.0,0,1.0,1.0,3,4,2.0,0,1
1689,1.0,3.0,0.0,0,1.0,1.0,4,1,1.0,0,1
1690,1.0,3.0,0.0,0,1.0,1.0,4,1,2.0,0,1
1691,1.0,3.0,0.0,0,1.0,1.0,4,2,1.0,0,2
1692,1.0,3.0,0.0,0,1.0,1.0,4,3,1.0,0,3
1693,1.0,3.0,0.0,0,1.0,1.0,4,3,2.0,0,2
1694,1.0,3.0,0.0,0,1.0,1.0,4,3,7.0,0,1
1695,1.0,3.0,0.0,0,1.0,1.0,4,4,2.0,0,1
1696,1.0,3.0,0.0,0,1.0,2.0,0,2,1.0,0,1
1697,1.0,3.0,0.0,0,1.0,2.0,0,3,1.0,0,3
1698,1.0,3.0,0.0,0,1.0,2.0,0,3,2.0,0,1
1699,1.0,3.0,0.0,0,1.0,2.0,0,4,1.0,0,1
1700,1.0,3.0,0.0,0,1.0,2.0,1,2,1.0,0,1
1701,1.0,3.0,0.0,0,1.0,2.0,1,3,1.0,0,4
1702,1.0,3.0,0.0,0,1.0,2.0,1,3,2.0,0,3
1703,1.0,3.0,0.0,0,1.0,2.0,1,3,4.0,0,1
1704,1.0,3.0,0.0,0,1.0,2.0,1,4,1.0,0,4
1705,1.0,3.0,0.0,0,1.0,2.0,1,4,2.0,0,3
1706,1.0,3.0,0.0,0,1.0,2.0,1,4,3.0,0,1
1707,1.0,3.0,0.0,0,1.0,2.0,2,3,1.0,0,3
1708,1.0,3.0,0.0,0,1.0,2.0,2,3,2.0,0,3
1709,1.0,3.0,0.0,0,1.0,2.0,2,4,1.0,0,3
1710,1.0,3.0,0.0,0,1.0,2.0,2,4,2.0,0,1
1711,1.0,3.0,0.0,0,1.0,2.0,3,3,2.0,0,1
1712,1.0,3.0,0.0,0,1.0,2.0,4,3,1.0,0,1
1713,1.0,3.0,0.0,0,1.0,2.0,4,4,1.0,0,1
1714,1.0,3.0,0.0,0,1.0,3.0,0,2,1.0,0,2
1715,1.0,3.0,0.0,0,1.0,3.0,0,2,2.0,0,1
1716,1.0,3.0,0.0,0,1.0,3.0,0,3,1.0,0,3
1717,1.0,3.0,0.0,0,1.0,3.0,0,3,2.0,0,1
1718,1.0,3.0,0.0,0,1.0,3.0,1,3,1.0,0,3
1719,1.0,3.0,0.0,0,1.0,3.0,1,3,2.0,0,3
1720,1.0,3.0,0.0,0,1.0,3.0,1,4,1.0,0,3
1721,1.0,3.0,0.0,0,1.0,3.0,1,4,2.0,0,3
1722,1.0,3.0,0.0,0,1.0,3.0,1,4,7.0,0,1
1723,1.0,3.0,0.0,0,1.0,3.0,2,2,1.0,0,1
1724,1.0,3.0,0.0,0,1.0,3.0,2,3,1.0,0,3
1725,1.0,3.0,0.0,0,1.0,3.0,2,3,2.0,0,2
1726,1.0,3.0,0.0,0,1.0,3.0,2,4,1.0,0,3
1727,1.0,3.0,0.0,0,1.0,3.0,2,4,2.0,0,1
1728,1.0,3.0,0.0,0,1.0,3.0,2,4,5.0,0,1
1729,1.0,3.0,0.0,0,1.0,3.0,3,3,1.0,0,1
1730,1.0,3.0,0.0,0,1.0,3.0,4,1,1.0,0,1
1731,1.0,3.0,0.0,0,1.0,3.0,4,2,1.0,0,1
1732,1.0,3.0,0.0,0,1.0,4.0,1,3,2.0,0,1
1733,1.0,3.0,0.0,0,2.0,1.0,0,3,1.0,0,3
1734,1.0,3.0,0.0,0,2.0,1.0,0,3,2.0,0,2
1735,1.0,3.0,0.0,0,2.0,1.0,0,4,1.0,0,3
1736,1.0,3.0,0.0,0,2.0,1.0,1,1,1.0,0,1
1737,1.0,3.0,0.0,0,2.0,1.0,1,2,1.0,0,2
1738,1.0,3.0,0.0,0,2.0,1.0,1,2,2.0,0,2
1739,1.0,3.0,0.0,0,2.0,1.0,1,3,1.0,0,4
1740,1.0,3.0,0.0,0,2.0,1.0,1,3,2.0,0,3
1741,1.0,3.0,0.0,0,2.0,1.0,1,3,7.0,0,1
1742,1.0,3.0,0.0,0,2.0,1.0,1,4,1.0,0,4
1743,1.0,3.0,0.0,0,2.0,1.0,1,4,2.0,0,4
1744,1.0,3.0,0.0,0,2.0,1.0,1,4,7.0,0,1
1745,1.0,3.0,0.0,0,2.0,1.0,2,2,1.0,0,3
1746,1.0,3.0,0.0,0,2.0,1.0,2,2,2.0,0,1
1747,1.0,3.0,0.0,0,2.0,1.0,2,3,1.0,0,4
1748,1.0,3.0,0.0,0,2.0,1.0,2,3,2.0,0,2
1749,1.0,3.0,0.0,0,2.0,1.0,2,3,4.0,0,1
1750,1.0,3.0,0.0,0,2.0,1.0,2,4,1.0,0,3
1751,1.0,3.0,0.0,0,2.0,1.0,2,4,2.0,0,1
1752,1.0,3.0,0.0,0,2.0,1.0,3,4,1.0,0,1
1753,1.0,3.0,0.0,0,2.0,1.0,4,3,2.0,0,1
1754,1.0,3.0,0.0,0,2.0,2.0,0,3,1.0,0,3
1755,1.0,3.0,0.0,0,2.0,2.0,1,2,1.0,0,1
1756,1.0,3.0,0.0,0,2.0,2.0,1,2,2.0,0,1
1757,1.0,3.0,0.0,0,2.0,2.0,1,3,1.0,0,3
1758,1.0,3.0,0.0,0,2.0,2.0,1,3,2.0,0,3
1759,1.0,3.0,0.0,0,2.0,2.0,1,4,1.0,0,3
1760,1.0,3.0,0.0,0,2.0,2.0,1,4,2.0,0,3
1761,1.0,3.0,0.0,0,2.0,2.0,1,4,5.0,0,1
1762,1.0,3.0,0.0,0,2.0,2.0,2,2,1.0,0,2
1763,1.0,3.0,0.0,0,2.0,2.0,2,3,1.0,0,3
1764,1.0,3.0,0.0,0,2.0,2.0,2,4,1.0,0,2
1765,1.0,3.0,0.0,0,2.0,2.0,2,4,2.0,0,1
1766,1.0,3.0,0.0,0,2.0,3.0,0,3,2.0,0,1
1767,1.0,3.0,0.0,0,2.0,3.0,0,4,1.0,0,1
1768,1.0,3.0,0.0,0,2.0,3.0,1,2,1.0,0,1
1769,1.0,3.0,0.0,0,2.0,3.0,1,3,1.0,0,3
1770,1.0,3.0,0.0,0,2.0,3.0,1,3,2.0,0,1
1771,1.0,3.0,0.0,0,2.0,3.0,1,4,1.0,0,3
1772,1.0,3.0,0.0,0,2.0,3.0,1,4,2.0,0,3
1773,1.0,3.0,0.0,0,2.0,3.0,2,2,2.0,0,1
1774,1.0,3.0,0.0,0,2.0,3.0,2,3,1.0,0,1
1775,1.0,3.0,0.0,0,2.0,3.0,2,3,2.0,0,2
1776,1.0,3.0,0.0,0,2.0,3.0,2,4,1.0,0,2
1777,1.0,3.0,0.0,0,2.0,3.0,2,4,2.0,0,1
1778,1.0,3.0,0.0,0,2.0,4.0,2,3,1.0,0,2
1779,1.0,3.0,0.0,0,2.0,4.0,3,2,1.0,0,1
1780,1.0,3.0,0.0,0,3.0,1.0,1,2,1.0,0,1
1781,1.0,3.0,0.0,0,3.0,1.0,1,3,1.0,0,3
1782,1.0,3.0,0.0,0,3.0,1.0,1,4,2.0,0,2
1783,1.0,3.0,0.0,0,3.0,1.0,2,4,1.0,0,1
1784,1.0,3.0,0.0,0,3.0,1.0,2,4,2.0,0,2
1785,1.0,3.0,0.0,0,3.0,2.0,0,3,1.0,0,1
1786,1.0,3.0,0.0,0,3.0,2.0,1,3,1.0,0,2
1787,1.0,3.0,0.0,0,3.0,2.0,1,3,2.0,0,1
1788,1.0,3.0,0.0,0,3.0,3.0,0,3,1.0,0,1
1789,1.0,3.0,0.0,0,3.0,3.0,1,3,1.0,0,2
1790,1.0,3.0,0.0,0,3.0,3.0,1,4,1.0,0,2
1791,1.0,3.0,0.0,0,3.0,3.0,2,3,1.0,0,1
1792,1.0,3.0,0.0,0,4.0,1.0,0,3,1.0,0,1
1793,1.0,3.0,0.0,0,4.0,1.0,1,2,1.0,0,2
1794,1.0,3.0,0.0,0,4.0,1.0,1,3,1.0,0,3
1795,1.0,3.0,0.0,0,4.0,1.0,1,3,2.0,0,2
1796,1.0,3.0,0.0,0,4.0,1.0,1,3,5.0,0,1
1797,1.0,3.0,0.0,0,4.0,1.0,1,4,1.0,0,3
1798,1.0,3.0,0.0,0,4.0,1.0,1,4,2.0,0,1
1799,1.0,3.0,0.0,0,4.0,1.0,2,3,1.0,0,2
1800,1.0,3.0,0.0,0,4.0,1.0,2,3,2.0,0,2
1801,1.0,3.0,0.0,0,4.0,1.0,2,4,1.0,0,2
1802,1.0,3.0,0.0,0,4.0,1.0,2,4,2.0,0,1
1803,1.0,3.0,0.0,0,4.0,1.0,3,3,1.0,0,1
1804,1.0,3.0,0.0,0,4.0,2.0,1,3,1.0,0,3
1805,1.0,3.0,0.0,0,4.0,2.0,1,3,2.0,0,1
1806,1.0,3.0,0.0,0,4.0,2.0,1,4,1.0,0,1
1807,1.0,3.0,0.0,0,4.0,3.0,1,3,1.0,0,1
1808,1.0,3.0,0.0,0,4.0,3.0,1,4,1.0,0,1
1809,1.0,3.0,0.0,0,4.0,3.0,1,4,2.0,0,1
1810,1.0,3.0,0.0,0,4.0,3.0,2,3,1.0,0,2
1811,1.0,3.0,0.0,1,1.0,1.0,1,3,2.0,0,1
1812,1.0,3.0,1.0,0,1.0,1.0,0,2,1.0,0,4
1813,1.0,3.0,1.0,0,1.0,1.0,0,2,2.0,0,3
1814,1.0,3.0,1.0,0,1.0,1.0,0,3,1.0,0,2
1815,1.0,3.0,1.0,0,1.0,1.0,0,4,1.0,0,1
1816,1.0,3.0,1.0,0,1.0,1.0,1,1,1.0,0,3
1817,1.0,3.0,1.0,0,1.0,1.0,1,2,1.0,0,4
1818,1.0,3.0,1.0,0,1.0,1.0,1,2,2.0,0,3
1819,1.0,3.0,1.0,0,1.0,1.0,1,2,7.0,0,1
1820,1.0,3.0,1.0,0,1.0,1.0,1,3,1.0,0,3
1821,1.0,3.0,1.0,0,1.0,1.0,1,3,2.0,0,2
1822,1.0,3.0,1.0,0,1.0,1.0,1,4,1.0,0,2
1823,1.0,3.0,1.0,0,1.0,1.0,2,2,1.0,0,3
1824,1.0,3.0,1.0,0,1.0,1.0,2,2,2.0,0,1
1825,1.0,3.0,1.0,0,1.0,1.0,2,3,1.0,0,3
1826,1.0,3.0,1.0,0,1.0,1.0,2,3,2.0,0,2
1827,1.0,3.0,1.0,0,1.0,1.0,2,4,1.0,0,3
1828,1.0,3.0,1.0,0,1.0,1.0,3,4,1.0,0,2
1829,1.0,3.0,1.0,0,1.0,2.0,0,1,1.0,0,1
1830,1.0,3.0,1.0,0,1.0,2.0,0,2,1.0,0,3
1831,1.0,3.0,1.0,0,1.0,2.0,0,2,2.0,0,2
1832,1.0,3.0,1.0,0,1.0,2.0,0,3,2.0,0,1
1833,1.0,3.0,1.0,0,1.0,2.0,1,2,1.0,0,3
1834,1.0,3.0,1.0,0,1.0,2.0,1,2,2.0,0,3
1835,1.0,3.0,1.0,0,1.0,2.0,1,4,1.0,0,2
1836,1.0,3.0,1.0,0,1.0,2.0,2,2,1.0,0,1
1837,1.0,3.0,1.0,0,1.0,2.0,2,2,2.0,0,2
1838,1.0,3.0,1.0,0,1.0,3.0,0,1,2.0,0,1
1839,1.0,3.0,1.0,0,1.0,3.0,0,2,1.0,0,4
1840,1.0,3.0,1.0,0,1.0,3.0,0,2,2.0,0,4
1841,1.0,3.0,1.0,0,1.0,3.0,0,3,2.0,0,1
1842,1.0,3.0,1.0,0,1.0,3.0,1,1,1.0,0,2
1843,1.0,3.0,1.0,0,1.0,3.0,1,2,1.0,0,3
1844,1.0,3.0,1.0,0,1.0,3.0,1,2,2.0,0,3
1845,1.0,3.0,1.0,0,1.0,3.0,1,3,1.0,0,1
1846,1.0,3.0,1.0,0,1.0,3.0,1,3,2.0,0,1
1847,1.0,3.0,1.0,0,1.0,3.0,1,4,1.0,0,1
1848,1.0,3.0,1.0,0,1.0,3.0,2,2,2.0,0,1
1849,1.0,3.0,1.0,0,1.0,3.0,3,2,1.0,0,1
1850,1.0,3.0,1.0,0,1.0,3.0,3,4,2.0,0,1
1851,1.0,3.0,1.0,0,1.0,4.0,0,2,1.0,0,1
1852,1.0,3.0,1.0,0,1.0,4.0,1,2,2.0,0,1
1853,1.0,3.0,1.0,0,1.0,4.0,2,4,1.0,0,1
1854,1.0,3.0,1.0,0,2.0,1.0,0,2,1.0,0,3
1855,1.0,3.0,1.0,0,2.0,1.0,0,2,2.0,0,1
1856,1.0,3.0,1.0,0,2.0,1.0,0,3,1.0,0,2
1857,1.0,3.0,1.0,0,2.0,1.0,0,3,2.0,0,1
1858,1.0,3.0,1.0,0,2.0,1.0,0,4,1.0,0,1
1859,1.0,3.0,1.0,0,2.0,1.0,1,2,1.0,0,3
1860,1.0,3.0,1.0,0,2.0,1.0,2,2,1.0,0,1
1861,1.0,3.0,1.0,0,2.0,1.0,2,3,1.0,0,1
1862,1.0,3.0,1.0,0,2.0,1.0,2,3,2.0,0,1
1863,1.0,3.0,1.0,0,2.0,2.0,0,1,2.0,0,1
1864,1.0,3.0,1.0,0,2.0,2.0,0,2,1.0,0,2
1865,1.0,3.0,1.0,0,2.0,2.0,0,2,2.0,0,3
1866,1.0,3.0,1.0,0,2.0,2.0,0,3,1.0,0,1
1867,1.0,3.0,1.0,0,2.0,2.0,0,3,2.0,0,3
1868,1.0,3.0,1.0,0,2.0,2.0,1,2,1.0,0,3
1869,1.0,3.0,1.0,0,2.0,2.0,1,2,2.0,0,2
1870,1.0,3.0,1.0,0,2.0,2.0,1,3,1.0,0,1
1871,1.0,3.0,1.0,0,2.0,2.0,1,3,2.0,0,1
1872,1.0,3.0,1.0,0,2.0,3.0,0,1,2.0,0,1
1873,1.0,3.0,1.0,0,2.0,3.0,0,2,1.0,0,3
1874,1.0,3.0,1.0,0,2.0,3.0,0,2,2.0,0,3
1875,1.0,3.0,1.0,0,2.0,3.0,0,2,5.0,0,1
1876,1.0,3.0,1.0,0,2.0,3.0,0,3,1.0,0,1
1877,1.0,3.0,1.0,0,2.0,3.0,0,3,2.0,0,1
1878,1.0,3.0,1.0,0,2.0,3.0,0,4,2.0,0,1
1879,1.0,3.0,1.0,0,2.0,3.0,1,2,1.0,0,4
1880,1.0,3.0,1.0,0,2.0,3.0,1,2,2.0,0,3
1881,1.0,3.0,1.0,0,2.0,3.0,1,2,4.0,0,1
1882,1.0,3.0,1.0,0,2.0,3.0,1,4,1.0,0,1
1883,1.0,3.0,1.0,0,2.0,3.0,2,2,2.0,0,1
1884,1.0,3.0,1.0,0,2.0,4.0,0,2,2.0,0,2
1885,1.0,3.0,1.0,0,2.0,4.0,1,2,1.0,0,1
1886,1.0,3.0,1.0,0,2.0,4.0,1,2,2.0,0,1
1887,1.0,3.0,1.0,0,2.0,4.0,1,3,1.0,0,1
1888,1.0,3.0,1.0,0,3.0,2.0,0,2,1.0,0,2
1889,1.0,3.0,1.0,0,3.0,2.0,0,2,2.0,0,1
1890,1.0,3.0,1.0,0,3.0,2.0,1,2,2.0,0,1
1891,1.0,3.0,1.0,0,3.0,3.0,1,2,1.0,0,1
1892,1.0,3.0,1.0,0,3.0,3.0,1,2,2.0,0,1
1893,1.0,3.0,1.0,0,4.0,1.0,0,4,2.0,0,1
1894,1.0,3.0,1.0,0,4.0,1.0,1,2,1.0,0,2
1895,1.0,3.0,1.0,0,4.0,1.0,1,4,1.0,0,1
1896,1.0,3.0,1.0,0,4.0,3.0,1,2,2.0,0,3
1897,1.0,3.0,2.0,0,1.0,1.0,0,1,1.0,0,3
1898,1.0,3.0,2.0,0,1.0,1.0,0,1,5.0,0,1
1899,1.0,3.0,2.0,0,1.0,1.0,0,2,1.0,0,4
1900,1.0,3.0,2.0,0,1.0,1.0,0,2,2.0,0,3
1901,1.0,3.0,2.0,0,1.0,1.0,0,2,7.0,0,1
1902,1.0,3.0,2.0,0,1.0,1.0,0,3,1.0,0,5
1903,1.0,3.0,2.0,0,1.0,1.0,0,3,2.0,0,5
1904,1.0,3.0,2.0,0,1.0,1.0,0,3,3.0,0,1
1905,1.0,3.0,2.0,0,1.0,1.0,0,3,7.0,0,1
1906,1.0,3.0,2.0,0,1.0,1.0,0,4,1.0,0,4
1907,1.0,3.0,2.0,0,1.0,1.0,0,4,2.0,0,3
1908,1.0,3.0,2.0,0,1.0,1.0,1,1,1.0,0,4
1909,1.0,3.0,2.0,0,1.0,1.0,1,1,2.0,0,3
1910,1.0,3.0,2.0,0,1.0,1.0,1,2,1.0,0,5
1911,1.0,3.0,2.0,0,1.0,1.0,1,2,2.0,0,4
1912,1.0,3.0,2.0,0,1.0,1.0,1,2,3.0,0,2
1913,1.0,3.0,2.0,0,1.0,1.0,1,2,5.0,0,2
1914,1.0,3.0,2.0,0,1.0,1.0,1,2,7.0,0,1
1915,1.0,3.0,2.0,0,1.0,1.0,1,3,1.0,0,5
1916,1.0,3.0,2.0,0,1.0,1.0,1,3,2.0,0,5
1917,1.0,3.0,2.0,0,1.0,1.0,1,3,3.0,0,3
1918,1.0,3.0,2.0,0,1.0,1.0,1,3,4.0,0,3
1919,1.0,3.0,2.0,0,1.0,1.0,1,3,5.0,0,4
1920,1.0,3.0,2.0,0,1.0,1.0,1,3,7.0,0,4
1921,1.0,3.0,2.0,0,1.0,1.0,1,4,1.0,0,5
1922,1.0,3.0,2.0,0,1.0,1.0,1,4,2.0,0,5
1923,1.0,3.0,2.0,0,1.0,1.0,1,4,4.0,0,3
1924,1.0,3.0,2.0,0,1.0,1.0,1,4,5.0,0,2
1925,1.0,3.0,2.0,0,1.0,1.0,1,4,7.0,0,3
1926,1.0,3.0,2.0,0,1.0,1.0,2,1,1.0,0,3
1927,1.0,3.0,2.0,0,1.0,1.0,2,2,1.0,0,4
1928,1.0,3.0,2.0,0,1.0,1.0,2,2,2.0,0,3
1929,1.0,3.0,2.0,0,1.0,1.0,2,3,1.0,0,5
1930,1.0,3.0,2.0,0,1.0,1.0,2,3,2.0,0,5
1931,1.0,3.0,2.0,0,1.0,1.0,2,3,3.0,0,1
1932,1.0,3.0,2.0,0,1.0,1.0,2,3,5.0,0,3
1933,1.0,3.0,2.0,0,1.0,1.0,2,3,7.0,0,3
1934,1.0,3.0,2.0,0,1.0,1.0,2,4,1.0,0,5
1935,1.0,3.0,2.0,0,1.0,1.0,2,4,2.0,0,4
1936,1.0,3.0,2.0,0,1.0,1.0,2,4,5.0,0,2
1937,1.0,3.0,2.0,0,1.0,1.0,3,1,1.0,0,3
1938,1.0,3.0,2.0,0,1.0,1.0,3,1,2.0,0,3
1939,1.0,3.0,2.0,0,1.0,1.0,3,2,1.0,0,4
1940,1.0,3.0,2.0,0,1.0,1.0,3,2,2.0,0,3
1941,1.0,3.0,2.0,0,1.0,1.0,3,2,7.0,0,1
1942,1.0,3.0,2.0,0,1.0,1.0,3,3,1.0,0,5
1943,1.0,3.0,2.0,0,1.0,1.0,3,3,2.0,0,4
1944,1.0,3.0,2.0,0,1.0,1.0,3,3,5.0,0,2
1945,1.0,3.0,2.0,0,1.0,1.0,3,3,7.0,0,1
1946,1.0,3.0,2.0,0,1.0,1.0,3,4,1.0,0,4
1947,1.0,3.0,2.0,0,1.0,1.0,3,4,2.0,0,3
1948,1.0,3.0,2.0,0,1.0,1.0,3,4,7.0,0,2
1949,1.0,3.0,2.0,0,1.0,1.0,4,1,1.0,0,3
1950,1.0,3.0,2.0,0,1.0,1.0,4,2,1.0,0,1
1951,1.0,3.0,2.0,0,1.0,1.0,4,3,1.0,0,4
1952,1.0,3.0,2.0,0,1.0,1.0,4,3,2.0,0,3
1953,1.0,3.0,2.0,0,1.0,1.0,4,4,1.0,0,3
1954,1.0,3.0,2.0,0,1.0,1.0,4,4,2.0,0,3
1955,1.0,3.0,2.0,0,1.0,2.0,0,1,1.0,0,1
1956,1.0,3.0,2.0,0,1.0,2.0,0,1,2.0,0,1
1957,1.0,3.0,2.0,0,1.0,2.0,0,2,1.0,0,3
1958,1.0,3.0,2.0,0,1.0,2.0,0,2,2.0,0,3
1959,1.0,3.0,2.0,0,1.0,2.0,0,3,1.0,0,4
1960,1.0,3.0,2.0,0,1.0,2.0,0,3,2.0,0,4
1961,1.0,3.0,2.0,0,1.0,2.0,0,3,3.0,0,1
1962,1.0,3.0,2.0,0,1.0,2.0,0,3,7.0,0,2
1963,1.0,3.0,2.0,0,1.0,2.0,0,4,1.0,0,1
1964,1.0,3.0,2.0,0,1.0,2.0,0,4,2.0,0,1
1965,1.0,3.0,2.0,0,1.0,2.0,1,1,1.0,0,1
1966,1.0,3.0,2.0,0,1.0,2.0,1,1,2.0,0,2
1967,1.0,3.0,2.0,0,1.0,2.0,1,2,1.0,0,4
1968,1.0,3.0,2.0,0,1.0,2.0,1,2,2.0,0,4
1969,1.0,3.0,2.0,0,1.0,2.0,1,3,1.0,0,5
1970,1.0,3.0,2.0,0,1.0,2.0,1,3,2.0,0,5
1971,1.0,3.0,2.0,0,1.0,2.0,1,3,4.0,0,2
1972,1.0,3.0,2.0,0,1.0,2.0,1,3,5.0,0,1
1973,1.0,3.0,2.0,0,1.0,2.0,1,3,7.0,0,3
1974,1.0,3.0,2.0,0,1.0,2.0,1,4,1.0,0,4
1975,1.0,3.0,2.0,0,1.0,2.0,1,4,2.0,0,3
1976,1.0,3.0,2.0,0,1.0,2.0,2,2,1.0,0,2
1977,1.0,3.0,2.0,0,1.0,2.0,2,2,2.0,0,1
1978,1.0,3.0,2.0,0,1.0,2.0,2,3,1.0,0,4
1979,1.0,3.0,2.0,0,1.0,2.0,2,3,2.0,0,4
1980,1.0,3.0,2.0,0,1.0,2.0,2,3,5.0,0,1
1981,1.0,3.0,2.0,0,1.0,2.0,2,3,7.0,0,1
1982,1.0,3.0,2.0,0,1.0,2.0,2,4,1.0,0,3
1983,1.0,3.0,2.0,0,1.0,2.0,2,4,2.0,0,3
1984,1.0,3.0,2.0,0,1.0,2.0,2,4,3.0,0,1
1985,1.0,3.0,2.0,0,1.0,2.0,3,1,1.0,0,3
1986,1.0,3.0,2.0,0,1.0,2.0,3,2,1.0,0,2
1987,1.0,3.0,2.0,0,1.0,2.0,3,2,2.0,0,1
1988,1.0,3.0,2.0,0,1.0,2.0,3,3,1.0,0,3
1989,1.0,3.0,2.0,0,1.0,2.0,3,3,2.0,0,1
1990,1.0,3.0,2.0,0,1.0,2.0,3,4,1.0,0,2
1991,1.0,3.0,2.0,0,1.0,3.0,0,1,1.0,0,1
1992,1.0,3.0,2.0,0,1.0,3.0,0,2,1.0,0,3
1993,1.0,3.0,2.0,0,1.0,3.0,0,2,2.0,0,3
1994,1.0,3.0,2.0,0,1.0,3.0,0,3,1.0,0,4
1995,1.0,3.0,2.0,0,1.0,3.0,0,3,2.0,0,4
1996,1.0,3.0,2.0,0,1.0,3.0,0,3,5.0,0,1
1997,1.0,3.0,2.0,0,1.0,3.0,0,4,1.0,0,3
1998,1.0,3.0,2.0,0,1.0,3.0,0,4,2.0,0,2
1999,1.0,3.0,2.0,0,1.0,3.0,1,1,1.0,0,1
2000,1.0,3.0,2.0,0,1.0,3.0,1,1,2.0,0,1
2001,1.0,3.0,2.0,0,1.0,3.0,1,2,1.0,0,4
2002,1.0,3.0,2.0,0,1.0,3.0,1,2,2.0,0,4
2003,1.0,3.0,2.0,0,1.0,3.0,1,2,7.0,0,2
2004,1.0,3.0,2.0,0,1.0,3.0,1,3,1.0,0,5
2005,1.0,3.0,2.0,0,1.0,3.0,1,3,2.0,0,5
2006,1.0,3.0,2.0,0,1.0,3.0,1,3,3.0,0,1
2007,1.0,3.0,2.0,0,1.0,3.0,1,3,5.0,0,1
2008,1.0,3.0,2.0,0,1.0,3.0,1,3,7.0,0,2
2009,1.0,3.0,2.0,0,1.0,3.0,1,4,1.0,0,4
2010,1.0,3.0,2.0,0,1.0,3.0,1,4,2.0,0,4
2011,1.0,3.0,2.0,0,1.0,3.0,1,4,5.0,0,1
2012,1.0,3.0,2.0,0,1.0,3.0,1,4,7.0,0,1
2013,1.0,3.0,2.0,0,1.0,3.0,2,2,1.0,0,1
2014,1.0,3.0,2.0,0,1.0,3.0,2,2,2.0,0,1
2015,1.0,3.0,2.0,0,1.0,3.0,2,3,1.0,0,4
2016,1.0,3.0,2.0,0,1.0,3.0,2,3,2.0,0,4
2017,1.0,3.0,2.0,0,1.0,3.0,2,3,7.0,0,2
2018,1.0,3.0,2.0,0,1.0,3.0,2,4,1.0,0,3
2019,1.0,3.0,2.0,0,1.0,3.0,2,4,2.0,0,1
2020,1.0,3.0,2.0,0,1.0,3.0,3,3,1.0,0,3
2021,1.0,3.0,2.0,0,1.0,3.0,3,3,2.0,0,1
2022,1.0,3.0,2.0,0,1.0,3.0,3,3,5.0,0,1
2023,1.0,3.0,2.0,0,1.0,3.0,4,2,1.0,0,1
2024,1.0,3.0,2.0,0,1.0,3.0,4,3,1.0,0,2
2025,1.0,3.0,2.0,0,1.0,3.0,4,4,1.0,0,1
2026,1.0,3.0,2.0,0,1.0,4.0,0,2,2.0,0,1
2027,1.0,3.0,2.0,0,1.0,4.0,0,3,1.0,0,3
2028,1.0,3.0,2.0,0,1.0,4.0,0,3,2.0,0,3
2029,1.0,3.0,2.0,0,1.0,4.0,1,2,1.0,0,1
2030,1.0,3.0,2.0,0,1.0,4.0,1,3,1.0,0,3
2031,1.0,3.0,2.0,0,1.0,4.0,1,3,2.0,0,3
2032,1.0,3.0,2.0,0,1.0,4.0,1,4,2.0,0,3
2033,1.0,3.0,2.0,0,1.0,4.0,2,3,1.0,0,1
2034,1.0,3.0,2.0,0,2.0,1.0,0,1,1.0,0,2
2035,1.0,3.0,2.0,0,2.0,1.0,0,2,1.0,0,3
2036,1.0,3.0,2.0,0,2.0,1.0,0,2,2.0,0,3
2037,1.0,3.0,2.0,0,2.0,1.0,0,3,1.0,0,4
2038,1.0,3.0,2.0,0,2.0,1.0,0,3,2.0,0,4
2039,1.0,3.0,2.0,0,2.0,1.0,0,3,7.0,0,1
